Collection text,Collection Description,MetaDescription,MetaKeywords,PageTitle,CollectionImageFilenameSource,CollectionImageFilename2,PageName
Aurifil Thread 12wt Cotton,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil’s 100% Cotton 12wt thread comes in all 270 of Aurifil's colours and is wound on a red spool. It is the heaviest weight thread Aurifil offer and is perfect for hand applique, hand embroidery, hand quilting, cross stitch, embellishment, handmade lace, machine applique, blanket stitch, machine embroidery (especially for designs that use a longer stitch length), machine art quilting, Sashiko, redwork, lower looper serging, and longarm quilting.

If you wish to order a specific colour not currently in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

    ",,,Aurifil Thread 12wt Cotton,https://www.quiltdirect.co.uk/acatalog/Aurifil28wtGroup.jpg,Aurifil12wtGroup.jpg,Aurifil-12wt.html
Aurifil Thread 28/2 Large Spools 750m,"This 28wt thread is the second heaviest weight thread Aurifil offer and is perfect for double strand cross stitch, blanket stitch, hand applique, hand piecing, hand quilting, bobbin and machine lace, machine quilting, longarm quilting, machine embroidery and lower looper serging.

If you wish to order a specific colour not currently in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Thread 28/2 Large Spools 750m,https://www.quiltdirect.co.uk/acatalog/MK12SC6Group.jpg,MK28SC6Group.jpg,Aurifil-28-2-750m.html
Aurifil Thread 28/2 Varigated Large Spools 700m,"This 28wt thread is the second heaviest weight thread Aurifil offer and is perfect for double strand cross stitch, blanket stitch, hand applique, hand piecing, hand quilting, bobbin and machine lace, machine quilting, longarm quilting, machine embroidery and lower looper serging.

If you wish to order a specific colour not currently in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Thread 28/2 Varigated Large Spools 700m,https://www.quiltdirect.co.uk/acatalog/MK28SC6Group.jpg,MK28SC6VARGroup.jpg,Aurifil-Varigated-40-2-1000m-1.html
Aurifil Thread 28wt Cotton,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil’s 100% Cotton 28wt thread comes in all 270 of Aurifil's colours and is wound on a grey spool. It is the second heaviest weight thread Aurifil offer and is perfect for double strand cross stitch, blanket stitch, hand applique, hand piecing, hand quilting, bobbin and machine lace, machine quilting, longarm quilting, machine embroidery and lower looper serging.

If you wish to order a specific colour not currently in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.    ",,,Aurifil Thread 28wt Cotton,https://www.quiltdirect.co.uk/acatalog/GiftCouponsmall.jpg,Aurifil28wtGroup.jpg,Aurifil-28wt.html
Aurifil Thread 40/2 Cones 4700m ,"This 40wt Aurifil thread is slightly thicker weight and  is perfect for use with sewing bags, toys or dolls, garments, or when a more defined topstitching or quilting pattern is desired. It is also terrific for Single, Double or Triple Strand Cross Stitch, Hand Piecing, Bobbin and Machine Lace, Machine Applique, Machine Embroidery, Edge-to-Edge, Pantographs, and Custom Longarm Quilting.

We keep a small range of colours of the large Aurifil #40wt cones in stock, but we are happy to order any of the 270 colours for you. If you wish to order a specific colour call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.",,,Aurifil Cotton Thread 40/2 Cones 4700m ,https://www.quiltdirect.co.uk/acatalog/MKDF80PQ10_collectionspage_B copy.jpg,Aurifil40wtcone.jpg,Aurifil-40-2-Cones-4700m-.html
Aurifil Thread 40/2 Large Spools 1000m,"This 40wt Aurifil thread is slightly thicker weight and  is perfect for use with sewing bags, toys or dolls, garments, or when a more defined topstitching or quilting pattern is desired. It is also terrific for Single, Double or Triple Strand Cross Stitch, Hand Piecing, Bobbin and Machine Lace, Machine Applique, Machine Embroidery, Edge-to-Edge, Pantographs, and Custom Longarm Quilting.

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Thread 40/2 Large Spools 1000m,https://www.quiltdirect.co.uk/acatalog/MK28SC6VARGroup.jpg,MK40SCGroup.jpg,Aurifil-40-2-1000m.html
Aurifil Thread 40/2 Varigated Large Spools 1000m,"This 40wt Aurifil thread is slightly thicker weight and  is perfect for use with sewing bags, toys or dolls, garments, or when a more defined topstitching or quilting pattern is desired. It is also terrific for Single, Double or Triple Strand Cross Stitch, Hand Piecing, Bobbin and Machine Lace, Machine Applique, Machine Embroidery, Edge-to-Edge, Pantographs, and Custom Longarm Quilting.

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Varigated40wt Cotton Thread 1000m,https://www.quiltdirect.co.uk/acatalog/MK40SCGroup.jpg,MK40SC6VARGroup.jpg,Aurifil-Varigated-40-2-1000m.html
Aurifil Thread 40wt Cotton,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil’s 100% Cotton 40wt thread is available in all 270 of their Cotton colours and is wound on a green spool. Because of its slightly thicker weight, it is perfect for use with sewing bags, toys or dolls, garments, or when a more defined topstitching or quilting pattern is desired. It is also terrific for Single, Double or Triple Strand Cross Stitch, Hand Piecing, Bobbin and Machine Lace, Machine Applique, Machine Embroidery, Edge-to-Edge, Pantographs, and Custom Longarm Quilting.

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Thread 40wt Cotton,https://www.quiltdirect.co.uk/acatalog/Hornextensiontablesmall.jpg,Aurifil40wtGroup.jpg,Aurifil-40wt-Cotton.html
Aurifil Thread 40wt Longarm Cotton,"!!<<em>>!!!!<<strong>>!!Purchase 3 or more and receive 7% off
6 or more and receive 12% off
12 or more and receive 17% off

Applies to any colour or thread weight. 
Excludes Aurifil Gift Packs, shade cards & storage!!<</span>>!!!!<</strong>>!!!!<</em>>!!!!<</strong>>!!!!<</em>>!!

!!<<span style='font-size: 16px;'>>!!!!<<strong>>!!Please contact us regarding colours which are not currently in stock!!<</strong>>!!!!<</span>>!!

Aurifil's new 40 weight 3 ply 100% cotton threads are made specifically to handle the rigor of today’s high-speed, high-tech Longarm machines. 

Like all of Aurifil’s threads, Forty3 thread is mercerised.  The mercerisation process helps the thread take the dye and creates the luster that Aurifil is known for.

Cones contain 3,280 yards (3000 metres) of thread

If you wish to order a colour not currently in stock you can click on the shade you would like us to order and an email request is available, or call us and we will be very happy to order it for you as soon as we can, usually about 7- 10 days.    

",,,,https://www.quiltdirect.co.uk/acatalog/AGFcolorlogo.jpg,Forty3Group.jpg,Aurifil-Forty-1.html
Aurifil Thread 50/2 Cones 5900m,"Aurifil 50wt is strong and thin, and results in remarkably flat and crisp seams. While it is wonderful for piecing, subtle quilting & topstitching, and English Paper Piecing it also works incredibly well for Needle Turn Applique, Bobbin and Machine Lace, Machine Applique (Straight Stitch, ZigZag, Blind Hem and Blanket Stitch,) Machine Embroidery, Dense Machine Quilting, Subtle Machine and Longarm Quilting, Basting, Whole Cloth and Micro Quilting, and Dense Background Designs.

We keep a small range of colours of the large Aurifil #50wt cones in stock, but we are happy to order any of the 270 colours for you. If you wish to order a specific colour call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.

",,,Aurifil Thread 50/2 Cones 5900m,https://www.quiltdirect.co.uk/acatalog/Aurifil Group.jpg,MK50COGroup.jpg,Aurifil-50wt-Cones.html
Aurifil Thread 50/2 Large Spools 1300m,"Aurifil 50wt thread is strong and thin, and results in remarkably flat and crisp seams. While it is wonderful for piecing, subtle quilting & topstitching, and English Paper Piecing it also works incredibly well for Needle Turn Applique, Bobbin and Machine Lace, Machine Applique (Straight Stitch, ZigZag, Blind Hem and Blanket Stitch,) Machine Embroidery, Dense Machine Quilting, Subtle Machine and Longarm Quilting, Basting, Whole Cloth and Micro Quilting, and Dense Background Designs.

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.
",Aurifil 50/2 100% Cotton,"Aurifil, Aurafil, thread cotton varigated 50 weight",Aurifil Thread 50/2 Large Spools 1300m,https://www.quiltdirect.co.uk/acatalog/Aurifil Variegated Group.jpg,Aurifil Group.jpg,Aurifil_50_2_1300m.html
Aurifil Thread 50/2 Variegated Large Spools 1300m,"Aurifil 50wt thread is strong and thin, and results in remarkably flat and crisp seams. While it is wonderful for piecing, subtle quilting & topstitching, and English Paper Piecing it also works incredibly well for Needle Turn Applique, Bobbin and Machine Lace, Machine Applique (Straight Stitch, ZigZag, Blind Hem and Blanket Stitch,) Machine Embroidery, Dense Machine Quilting, Subtle Machine and Longarm Quilting, Basting, Whole Cloth and Micro Quilting, and Dense Background Designs.

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.


",Aurifil 50/2 100% Cotton Made in Italy ,"Aurifil, Aurafil, thread cotton varigated 50 weight",Aurifil Thread 50/2 Variegated Large Spools 1300m,https://www.quiltdirect.co.uk/acatalog/Aurifil12wtGroup.jpg,Aurifil Variegated Group.jpg,Aurifil_Variegated.html
Aurifil Thread 50wt Cotton,"
!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil’s 50wt cotton thread is a very versatile and popular thread. It is available in all 270 Aurifil colours, and is wound on an orange spool. The 50wt is strong and thin, and results in remarkably flat and crisp seams. While it is wonderful for piecing, subtle quilting & topstitching, and English Paper Piecing it also works incredibly well for Needle Turn Applique, Bobbin and Machine Lace, Machine Applique (Straight Stitch, ZigZag, Blind Hem and Blanket Stitch,) Machine Embroidery, Dense Machine Quilting, Subtle Machine and Longarm Quilting, Basting, Whole Cloth and Micro Quilting, and Dense Background Designs.

We keep a small range of colours of the large Aurifil #40wt cones in stock, but we are happy to order any of the 270 colours for you. If you wish to order a specific colour call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.",,,Aurifil Thread 50wt Cotton,https://www.quiltdirect.co.uk/acatalog/ZACR6DIAXXX.jpg,Aurifil50wtGroup.jpg,Aurifil-50-2.html
Aurifil Thread 80wt Cotton,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil’s 100% Cotton 80wt thread is available in 88 vibrant, luxurious colors showcased on beautiful cherry wooden spools. Such a thin thread is perfect for a variety of techniques, including English Paper Piecing, Hand Applique, Machine Embroidery, Machine Applique, Free Motion Quilting, Free Motion Couching, and more. 

If you wish to order a specific colour which is currently not in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.  

  
",,,Aurifil Thread 80wt Cotton,https://www.quiltdirect.co.uk/acatalog/TCFBLK.jpg,aurifillogonew.jpg,Aurifil-80-2.html
Aurifil Thread Classics Collections,,,,Aurifil Thread Classics Collections | Designer Cotton Threads,https://www.quiltdirect.co.uk/acatalog/MKPS50-PB.jpg,AC50CL12.jpg,Aurifil-Classics.html
Aurifil Thread Forty/3 Cotton," !!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

Aurifil's new 40 weight 3 ply 100% cotton threads are made specifically to handle the rigor of today’s high-speed, high-tech Longarm machines. (Of course it can be used on any sewing machine too!) 

Like all of Aurifil’s threads, Forty3 thread is mercerised.  The mercerisation process helps the thread take the dye and creates the luster that Aurifil is known for.

Cones contain 3,280 yards (3000 metres) of thread

If you wish to order a specific colour not currently in stock, you can call us and we will be very happy to priority order it for you, usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request.   

",,,Aurifil Thread 40/3 Cotton,https://www.quiltdirect.co.uk/acatalog/QRSFDT02A.jpg,Forty3Group.jpg,Aurifil-Forty.html
Aurifil Thread Gift Packs,"
Collection of threads from well known and respected designers & tutors, whether you are looking to complete a project, add to your basics or a great gift, there is a collection here for you.

",Aurifil 50/2 100% Cotton Gift Packs,"Aurifil, Aurafil, thread cotton varigated 50 weight, Sarah Vedeler, collection",Aurifil Thread Gift Packs,https://www.quiltdirect.co.uk/acatalog/MK50COGroup.jpg,Cartella-Group.jpg,Aurifil_Gift_Packs.html
Aurifil Thread Shade Cards & Storage,,,,Aurifil Thread Shade Cards & Storage,https://www.quiltdirect.co.uk/acatalog/BPAL.jpg,AurifilShade.jpg,Aurifil-Shade-Card.html
Aurifil Threads,"!!<<strong>>!!Thread Multi Buy Discount
3 or more 7% off
6 or more 12% off
12 or more 17% off

Any combination of colour, size or thread weight within one brand. Excludes Collections, Gift Packs, Shade Cards & Storage. !!<</strong>>!!

The colours, quality, weights and quantities available on an Aurifil Thread spool have all been driven by quilters and embroiderers, creating delicious and very useable selections of colour and texture,  we know you will not be disappointed.

We hold stock of the full range of the large spools and 80wt small spools as well as best selling colours in the cones, we are constantly increasing stock of all the weights and sizes. If you wish to order a specific colour or a larger quantity (ie cones) not currently held in stock you can you can call us and we will be very happy to take a priority order it for you usually about 10-14 days. Alternatively, you can click on the colour you would like us to order and send an 'Email me when back in stock' request. Priority orders are usually about 10-14 days.

Special orders for Valigia, Cartella Gift Packs or Designer Collections will also be up to 10 -14 days. 
",Aurifil 100% Cotton Threads,"Aurifil, Aurafil, thread cotton varigated 50 weight, mako 100% cotton",Aurifil Threads for Quilting & Sewing,https://www.quiltdirect.co.uk/acatalog/Cartella-Group.jpg,aurifillogo.jpg,Aurifil.html
